Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
LoS/NLoS Classification,channel_emb,1,0.24446559893457512,0.17848322409633044,0.9430156271322893,0.001,1753600255
LoS/NLoS Classification,channel_emb,2,0.172196874100911,0.14644015414287914,0.948087576101511,0.001,1753600314
LoS/NLoS Classification,channel_emb,3,0.15627060516884453,0.13620884044448267,0.9596315423267705,0.001,1753600372
