Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,7.18161501111211,18.564012728239362,-,0.001,1753709295
Embedding Regression,channel_emb,2,7.640901309412879,18.60269802495053,-,0.001,1753709300
Embedding Regression,channel_emb,3,7.560612380504608,19.185643032977456,-,0.001,1753709305
Embedding Regression,channel_emb,4,7.589151208465164,18.31023503604688,-,0.001,1753709309
Embedding Regression,channel_emb,5,7.236469188252011,20.4630355583994,-,0.001,1753709314
Embedding Regression,channel_emb,6,7.091375228520986,18.766023409994023,-,0.001,1753709318
Embedding Regression,channel_emb,7,7.2668571021105794,21.204887678748683,-,0.001,1753709323
Embedding Regression,channel_emb,8,6.996554280455048,21.804785502584355,-,0.001,1753709327
Embedding Regression,channel_emb,9,7.192353532120988,22.23427032169543,-,0.001,1753709332
Embedding Regression,channel_emb,10,7.45012130930617,23.33062976285031,-,0.001,1753709336
Embedding Regression,channel_emb,11,7.362077906325057,20.81101911946347,-,0.001,1753709341
Embedding Regression,channel_emb,12,7.42910728905652,20.50175452232361,-,0.001,1753709346
Embedding Regression,channel_emb,13,7.013833033071982,19.888714382522984,-,0.001,1753709350
Embedding Regression,channel_emb,14,7.223644797866409,20.524883665536578,-,0.001,1753709355
Embedding Regression,channel_emb,15,7.24388468909908,19.818700966082123,-,0.001,1753709359
Embedding Regression,channel_emb,16,6.976999054083953,19.743270949313516,-,0.001,1753709364
Embedding Regression,channel_emb,17,6.875622121063438,21.860767508807935,-,0.001,1753709369
Embedding Regression,channel_emb,18,6.976605520860569,21.023831179267482,-,0.001,1753709373
Embedding Regression,channel_emb,19,6.957108185097978,19.002023320449027,-,0.001,1753709378
Embedding Regression,channel_emb,20,7.606734952411136,18.744098594314174,-,0.0008,1753709382
Embedding Regression,channel_emb,21,6.784249031865919,18.360675203172786,-,0.0008,1753709387
Embedding Regression,channel_emb,22,6.484979465201095,20.233775176500018,-,0.0008,1753709392
Embedding Regression,channel_emb,23,6.472083777994723,19.806786869701586,-,0.0008,1753709396
Embedding Regression,channel_emb,24,6.380801918538841,19.589404269268638,-,0.0008,1753709401
Embedding Regression,channel_emb,25,6.366103291511536,18.416287560211984,-,0.0008,1753709405
Embedding Regression,channel_emb,26,6.32364644231023,18.445764993366442,-,0.0008,1753709410
Embedding Regression,channel_emb,27,7.139348463432209,21.268680509768036,-,0.0008,1753709414
Embedding Regression,channel_emb,28,6.427600612511506,18.410715278826263,-,0.0008,1753709419
Embedding Regression,channel_emb,29,6.689485379167505,17.983509847992345,-,0.0008,1753709424
Embedding Regression,channel_emb,30,6.572549834444716,19.855562109696237,-,0.0008,1753709428
Embedding Regression,channel_emb,31,6.461932092099576,19.024165498582942,-,0.0008,1753709433
Embedding Regression,channel_emb,32,6.408078473967475,17.50830592607197,-,0.0008,1753709437
Embedding Regression,channel_emb,33,6.319273439613548,20.421010130330135,-,0.0008,1753709442
Embedding Regression,channel_emb,34,6.463851058805311,21.689320476431597,-,0.0008,1753709447
Embedding Regression,channel_emb,35,6.357068239031611,19.73178626361646,-,0.0008,1753709451
Embedding Regression,channel_emb,36,6.402257381258784,19.937828139254922,-,0.0008,1753709456
Embedding Regression,channel_emb,37,6.37435676600482,18.434415189843428,-,0.0008,1753709460
Embedding Regression,channel_emb,38,6.903638240453359,21.740705810095136,-,0.0008,1753709465
Embedding Regression,channel_emb,39,6.556893873859096,18.920756139253314,-,0.0008,1753709470
Embedding Regression,channel_emb,40,6.371107368855863,17.792691268418963,-,0.00064,1753709474
