Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,5.864767561087737,17.33770980333027,-,0.001,1753710354
Embedding Regression,channel_emb,2,6.033031349246566,17.10838516134965,-,0.001,1753710358
Embedding Regression,channel_emb,3,6.033040655625833,18.789776701676217,-,0.001,1753710363
Embedding Regression,channel_emb,4,6.136141164882763,16.74845660360236,-,0.001,1753710367
Embedding Regression,channel_emb,5,6.095522329613969,18.995931493608577,-,0.001,1753710372
Embedding Regression,channel_emb,6,5.983532689713143,17.394617582622327,-,0.001,1753710377
Embedding Regression,channel_emb,7,6.080046395997743,19.56486445979068,-,0.001,1753710381
Embedding Regression,channel_emb,8,5.796446581144591,20.159814583627803,-,0.001,1753710386
Embedding Regression,channel_emb,9,5.999177745870642,20.0402149401213,-,0.001,1753710390
Embedding Regression,channel_emb,10,6.08291623560158,20.150623566225956,-,0.001,1753710395
Embedding Regression,channel_emb,11,5.946084602056323,18.665952255851344,-,0.001,1753710399
Embedding Regression,channel_emb,12,6.0689669187004505,18.28561098324625,-,0.001,1753710404
Embedding Regression,channel_emb,13,5.800659147468773,17.581091774137395,-,0.001,1753710409
Embedding Regression,channel_emb,14,5.986404041986208,18.970552337797063,-,0.001,1753710413
Embedding Regression,channel_emb,15,5.985581755638123,17.99266296938846,-,0.001,1753710418
Embedding Regression,channel_emb,16,5.752068545367266,18.3769515376342,-,0.001,1753710422
Embedding Regression,channel_emb,17,5.798019873129355,20.36089447297548,-,0.001,1753710427
Embedding Regression,channel_emb,18,5.829834299313055,18.595418076766165,-,0.001,1753710432
Embedding Regression,channel_emb,19,5.754636036383139,17.353608915680333,-,0.001,1753710436
Embedding Regression,channel_emb,20,6.292098174224028,17.566609464193647,-,0.0008,1753710441
Embedding Regression,channel_emb,21,5.681955066887108,16.744348406791687,-,0.0008,1753710445
Embedding Regression,channel_emb,22,5.554561556996526,18.884012134451616,-,0.0008,1753710450
Embedding Regression,channel_emb,23,5.508252263069153,18.170453586076434,-,0.0008,1753710454
Embedding Regression,channel_emb,24,5.412315065796311,17.95071684686761,-,0.0008,1753710459
Embedding Regression,channel_emb,25,5.37253269311544,17.209614490207873,-,0.0008,1753710464
Embedding Regression,channel_emb,26,5.377998165182166,17.402534792297764,-,0.0008,1753710468
Embedding Regression,channel_emb,27,5.853973211468877,18.832452316033212,-,0.0008,1753710473
Embedding Regression,channel_emb,28,5.438619890728512,17.165935240293805,-,0.0008,1753710477
Embedding Regression,channel_emb,29,5.687694761398676,16.859678017465694,-,0.0008,1753710482
Embedding Regression,channel_emb,30,5.539105623155026,18.533573696487828,-,0.0008,1753710486
Embedding Regression,channel_emb,31,5.528060288042636,17.63184807175084,-,0.0008,1753710491
Embedding Regression,channel_emb,32,5.4426308644784465,16.215110879195365,-,0.0008,1753710496
Embedding Regression,channel_emb,33,5.386996504422781,18.91569121260392,-,0.0008,1753710500
Embedding Regression,channel_emb,34,5.553988537272891,20.345145325911673,-,0.0008,1753710505
Embedding Regression,channel_emb,35,5.4250891595273405,18.1679441113221,-,0.0008,1753710509
Embedding Regression,channel_emb,36,5.497270606659554,18.657412102347926,-,0.0008,1753710514
Embedding Regression,channel_emb,37,5.456051855473905,16.997804610352766,-,0.0008,1753710519
Embedding Regression,channel_emb,38,5.8290031407330485,19.865359801995126,-,0.0008,1753710523
Embedding Regression,channel_emb,39,5.547189619090106,17.44896512282522,-,0.0008,1753710528
Embedding Regression,channel_emb,40,5.477664841187967,16.686225778178166,-,0.00064,1753710532
