Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
LoS/NLoS Classification,cls_emb,1,0.40191550631272166,0.634908984641771,0.9239733480405836,0.001,1753600075
LoS/NLoS Classification,cls_emb,2,0.2385772599985725,0.4989683354223097,0.9277571541302373,0.001,1753600132
LoS/NLoS Classification,cls_emb,3,0.20672706396956192,0.3331244277793008,0.9384882079378555,0.001,1753600195
