Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,6.196412502108394,17.728469992938795,-,0.001,1753710088
Embedding Regression,channel_emb,2,6.413360110811285,17.390476157790737,-,0.001,1753710093
Embedding Regression,channel_emb,3,6.493590106835237,18.0720437639638,-,0.001,1753710097
Embedding Regression,channel_emb,4,6.594905199231328,19.68470442922492,-,0.001,1753710102
Embedding Regression,channel_emb,5,6.3717159516102555,19.66226195034228,-,0.001,1753710107
Embedding Regression,channel_emb,6,6.148822065946218,17.62670996314601,-,0.001,1753710111
Embedding Regression,channel_emb,7,6.395880376970446,19.75515483555041,-,0.001,1753710116
Embedding Regression,channel_emb,8,6.10682340248211,20.39736693156393,-,0.001,1753710120
Embedding Regression,channel_emb,9,6.336630995209153,20.781271608252275,-,0.001,1753710125
Embedding Regression,channel_emb,10,6.413799398654216,20.65887363333451,-,0.001,1753710129
Embedding Regression,channel_emb,11,6.276657365463875,19.36607545300534,-,0.001,1753710134
Embedding Regression,channel_emb,12,6.44504625410647,19.135005950927734,-,0.001,1753710139
Embedding Regression,channel_emb,13,6.142165190464741,18.376589900568913,-,0.001,1753710143
Embedding Regression,channel_emb,14,6.355520705919008,19.449084463872406,-,0.001,1753710148
Embedding Regression,channel_emb,15,6.332099099416991,18.61739098398309,-,0.001,1753710152
Embedding Regression,channel_emb,16,6.058075824299374,18.725737421136152,-,0.001,1753710157
Embedding Regression,channel_emb,17,6.069788465628752,20.529888893428602,-,0.001,1753710161
Embedding Regression,channel_emb,18,6.133426070213318,19.189565733859414,-,0.001,1753710166
Embedding Regression,channel_emb,19,6.070469313376659,17.46418147338064,-,0.001,1753710171
Embedding Regression,channel_emb,20,6.698473740268398,17.781106039097434,-,0.0008,1753710175
Embedding Regression,channel_emb,21,6.018463183093715,17.368909584848506,-,0.0008,1753710180
Embedding Regression,channel_emb,22,5.812370297071096,19.320360560166208,-,0.0008,1753710184
Embedding Regression,channel_emb,23,5.758113993180765,18.527098116121795,-,0.0008,1753710189
Embedding Regression,channel_emb,24,5.666011356018685,18.28709997001447,-,0.0008,1753710194
Embedding Regression,channel_emb,25,5.6269603355510815,17.457682509171335,-,0.0008,1753710198
Embedding Regression,channel_emb,26,5.6228562367929,17.597211178980377,-,0.0008,1753710203
Embedding Regression,channel_emb,27,6.231462831432755,19.201143772978533,-,0.0008,1753710207
Embedding Regression,channel_emb,28,5.697800813494502,17.530643406667206,-,0.0008,1753710212
Embedding Regression,channel_emb,29,5.939883256280744,17.102649117770948,-,0.0008,1753710216
Embedding Regression,channel_emb,30,5.808463136892061,18.819122232888873,-,0.0008,1753710221
Embedding Regression,channel_emb,31,5.788152024552629,17.94858199671695,-,0.0008,1753710226
Embedding Regression,channel_emb,32,5.704270314525914,16.515194359578583,-,0.0008,1753710230
Embedding Regression,channel_emb,33,5.635970163989711,19.401761211847003,-,0.0008,1753710235
Embedding Regression,channel_emb,34,5.80049729347229,20.694193231432063,-,0.0008,1753710239
Embedding Regression,channel_emb,35,5.670709609985352,18.638644143154746,-,0.0008,1753710244
Embedding Regression,channel_emb,36,5.753754612561819,19.032503874678362,-,0.0008,1753710249
Embedding Regression,channel_emb,37,5.714677314500551,17.399062012371264,-,0.0008,1753710253
Embedding Regression,channel_emb,38,6.149725865673375,20.33863289732682,-,0.0008,1753710258
Embedding Regression,channel_emb,39,5.819118039028065,17.875840168250235,-,0.0008,1753710262
Embedding Regression,channel_emb,40,5.713545915242788,16.989700085238407,-,0.00064,1753710267
