Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,4.17009859085083,13.463284492492676,-,0.0001,1753967504
Embedding Regression,channel_emb,2,4.17669644355774,13.402533531188965,-,0.0001,1753967505
Embedding Regression,channel_emb,3,4.107122087478638,13.454432487487793,-,0.0001,1753967505
Embedding Regression,channel_emb,4,3.836631345748901,13.492488861083984,-,0.0001,1753967505
Embedding Regression,channel_emb,5,3.5541892051696777,13.34505844116211,-,0.0001,1753967506
Embedding Regression,channel_emb,6,3.630984306335449,13.199317932128906,-,0.0001,1753967506
Embedding Regression,channel_emb,7,3.8938080787658693,13.098702430725098,-,0.0001,1753967507
Embedding Regression,channel_emb,8,3.64673433303833,12.989352226257324,-,0.0001,1753967507
Embedding Regression,channel_emb,9,3.631226921081543,12.948718547821045,-,0.0001,1753967508
Embedding Regression,channel_emb,10,3.3348507404327394,12.872732162475586,-,0.0001,1753967508
Embedding Regression,channel_emb,11,3.689771628379822,12.77829885482788,-,0.0001,1753967508
Embedding Regression,channel_emb,12,3.415869379043579,12.76589298248291,-,0.0001,1753967509
Embedding Regression,channel_emb,13,3.4499868869781496,12.795736312866211,-,0.0001,1753967509
Embedding Regression,channel_emb,14,3.615570831298828,12.843973159790039,-,0.0001,1753967510
Embedding Regression,channel_emb,15,3.481000804901123,12.871308326721191,-,0.0001,1753967510
Embedding Regression,channel_emb,16,3.3779715061187745,12.829894542694092,-,0.0001,1753967510
Embedding Regression,channel_emb,17,3.5876503467559813,12.723788738250732,-,0.0001,1753967511
Embedding Regression,channel_emb,18,3.390952157974243,12.683669090270996,-,0.0001,1753967511
Embedding Regression,channel_emb,19,3.1768563747406007,12.678847789764404,-,0.0001,1753967512
Embedding Regression,channel_emb,20,3.5111117362976074,12.722630500793457,-,8e-05,1753967512
Embedding Regression,channel_emb,21,3.4001349925994875,12.762203216552734,-,8e-05,1753967512
Embedding Regression,channel_emb,22,3.6332093715667724,12.83882761001587,-,8e-05,1753967513
Embedding Regression,channel_emb,23,3.415228033065796,12.871635437011719,-,8e-05,1753967513
Embedding Regression,channel_emb,24,3.3527188301086426,12.837138652801514,-,8e-05,1753967513
Embedding Regression,channel_emb,25,3.3513508319854735,12.778505802154541,-,8e-05,1753967514
Embedding Regression,channel_emb,26,3.4179476261138917,12.746213912963867,-,8e-05,1753967514
Embedding Regression,channel_emb,27,3.4370657920837404,12.817343711853027,-,8e-05,1753967515
Embedding Regression,channel_emb,28,3.3127110958099366,12.842689514160156,-,8e-05,1753967515
Embedding Regression,channel_emb,29,3.42031044960022,12.76211166381836,-,8e-05,1753967515
Embedding Regression,channel_emb,30,3.386928749084473,12.675308227539062,-,8e-05,1753967516
Embedding Regression,channel_emb,31,3.3274988174438476,12.634173393249512,-,8e-05,1753967516
Embedding Regression,channel_emb,32,3.3964500427246094,12.662436962127686,-,8e-05,1753967517
Embedding Regression,channel_emb,33,3.350481557846069,12.651313304901123,-,8e-05,1753967517
Embedding Regression,channel_emb,34,3.2683949947357176,12.718267440795898,-,8e-05,1753967517
Embedding Regression,channel_emb,35,3.39967303276062,12.843995571136475,-,8e-05,1753967518
Embedding Regression,channel_emb,36,3.5706347465515136,12.905502319335938,-,8e-05,1753967518
Embedding Regression,channel_emb,37,3.277946662902832,12.8720064163208,-,8e-05,1753967519
Embedding Regression,channel_emb,38,3.5914002895355224,12.883715152740479,-,8e-05,1753967519
Embedding Regression,channel_emb,39,3.4974035739898683,12.84666919708252,-,8e-05,1753967519
Embedding Regression,channel_emb,40,3.555698823928833,12.772894382476807,-,6.400000000000001e-05,1753967520
Embedding Regression,channel_emb,41,3.547533369064331,12.711384296417236,-,6.400000000000001e-05,1753967520
Embedding Regression,channel_emb,42,3.5133104801177977,12.651212692260742,-,6.400000000000001e-05,1753967521
Embedding Regression,channel_emb,43,3.502950668334961,12.671969413757324,-,6.400000000000001e-05,1753967521
Embedding Regression,channel_emb,44,3.4072874546051026,12.742911338806152,-,6.400000000000001e-05,1753967521
Embedding Regression,channel_emb,45,3.4510079860687255,12.751491069793701,-,6.400000000000001e-05,1753967522
Embedding Regression,channel_emb,46,4.007946157455445,12.678579807281494,-,6.400000000000001e-05,1753967522
Embedding Regression,channel_emb,47,3.5164482593536377,12.686145305633545,-,6.400000000000001e-05,1753967523
Embedding Regression,channel_emb,48,3.588971757888794,12.718703269958496,-,6.400000000000001e-05,1753967523
Embedding Regression,channel_emb,49,3.5057538509368897,12.749797821044922,-,6.400000000000001e-05,1753967523
Embedding Regression,channel_emb,50,3.4936572074890138,12.730329513549805,-,6.400000000000001e-05,1753967524
Embedding Regression,channel_emb,51,3.6539287090301515,12.729990482330322,-,6.400000000000001e-05,1753967524
Embedding Regression,channel_emb,52,3.745687246322632,12.743013381958008,-,6.400000000000001e-05,1753967525
Embedding Regression,channel_emb,53,3.6345492362976075,12.689311504364014,-,6.400000000000001e-05,1753967525
Embedding Regression,channel_emb,54,3.381731367111206,12.627607822418213,-,6.400000000000001e-05,1753967525
Embedding Regression,channel_emb,55,3.7144628047943113,12.66199541091919,-,6.400000000000001e-05,1753967526
Embedding Regression,channel_emb,56,3.648109197616577,12.623408317565918,-,6.400000000000001e-05,1753967526
Embedding Regression,channel_emb,57,3.47846360206604,12.60147476196289,-,6.400000000000001e-05,1753967527
Embedding Regression,channel_emb,58,3.5927584648132322,12.6498122215271,-,6.400000000000001e-05,1753967527
Embedding Regression,channel_emb,59,3.683512735366821,12.74798583984375,-,6.400000000000001e-05,1753967527
Embedding Regression,channel_emb,60,3.4189133644104004,12.844872951507568,-,5.120000000000001e-05,1753967528
Embedding Regression,channel_emb,61,3.667069435119629,12.871612071990967,-,5.120000000000001e-05,1753967528
Embedding Regression,channel_emb,62,3.773250770568848,12.841521739959717,-,5.120000000000001e-05,1753967529
Embedding Regression,channel_emb,63,3.4260919094085693,12.7775297164917,-,5.120000000000001e-05,1753967529
Embedding Regression,channel_emb,64,3.635396146774292,12.725634574890137,-,5.120000000000001e-05,1753967529
Embedding Regression,channel_emb,65,3.5652281761169435,12.698368072509766,-,5.120000000000001e-05,1753967530
Embedding Regression,channel_emb,66,3.531055974960327,12.682042121887207,-,5.120000000000001e-05,1753967530
Embedding Regression,channel_emb,67,3.6011768341064454,12.65605878829956,-,5.120000000000001e-05,1753967531
Embedding Regression,channel_emb,68,3.5998260974884033,12.658034324645996,-,5.120000000000001e-05,1753967531
Embedding Regression,channel_emb,69,3.520545506477356,12.667626857757568,-,5.120000000000001e-05,1753967531
Embedding Regression,channel_emb,70,3.4698637962341308,12.702921390533447,-,5.120000000000001e-05,1753967532
Embedding Regression,channel_emb,71,3.5130969524383544,12.714279174804688,-,5.120000000000001e-05,1753967532
