Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,36,11.687514231755184,64.10355257987976,-,8e-05,1754022399
Embedding Regression,channel_emb,37,11.777260780334473,64.21252012252808,-,8e-05,1754022400
Embedding Regression,channel_emb,38,11.611828877375675,64.21141123771667,-,8e-05,1754022401
Embedding Regression,channel_emb,39,11.554025173187256,64.12307739257812,-,8e-05,1754022402
Embedding Regression,channel_emb,40,11.557993228618916,64.07032346725464,-,6.400000000000001e-05,1754022403
Embedding Regression,channel_emb,41,11.55004670069768,64.10016918182373,-,6.400000000000001e-05,1754022404
Embedding Regression,channel_emb,42,11.176406053396372,64.23717308044434,-,6.400000000000001e-05,1754022405
Embedding Regression,channel_emb,43,11.433480409475473,64.22109270095825,-,6.400000000000001e-05,1754022406
Embedding Regression,channel_emb,44,11.497980924753042,64.23086595535278,-,6.400000000000001e-05,1754022407
Embedding Regression,channel_emb,45,11.458632615896372,64.22852897644043,-,6.400000000000001e-05,1754022408
Embedding Regression,channel_emb,46,11.420471118046688,64.1668553352356,-,6.400000000000001e-05,1754022410
Embedding Regression,channel_emb,47,11.19541806441087,64.2173376083374,-,6.400000000000001e-05,1754022411
Embedding Regression,channel_emb,48,11.426451683044434,64.12047457695007,-,6.400000000000001e-05,1754022412
Embedding Regression,channel_emb,49,11.399350973275991,63.980188608169556,-,6.400000000000001e-05,1754022413
Embedding Regression,channel_emb,50,11.40747825915997,63.852843284606934,-,6.400000000000001e-05,1754022414
Embedding Regression,channel_emb,51,11.33344686948336,63.909059047698975,-,6.400000000000001e-05,1754022415
Embedding Regression,channel_emb,52,10.991246443528395,63.960312604904175,-,6.400000000000001e-05,1754022416
Embedding Regression,channel_emb,53,11.234011870164137,63.8139214515686,-,6.400000000000001e-05,1754022417
Embedding Regression,channel_emb,54,11.426657089820274,63.76138734817505,-,6.400000000000001e-05,1754022418
Embedding Regression,channel_emb,55,11.16252906505878,63.97669196128845,-,6.400000000000001e-05,1754022419
Embedding Regression,channel_emb,56,11.052090351398174,64.19633340835571,-,6.400000000000001e-05,1754022420
Embedding Regression,channel_emb,57,10.990907669067383,64.23452973365784,-,6.400000000000001e-05,1754022421
Embedding Regression,channel_emb,58,11.050279984107384,64.2523546218872,-,6.400000000000001e-05,1754022422
Embedding Regression,channel_emb,59,10.849113831153282,64.21969270706177,-,6.400000000000001e-05,1754022423
Embedding Regression,channel_emb,60,11.253507614135742,64.19280195236206,-,5.120000000000001e-05,1754022424
Embedding Regression,channel_emb,61,10.760636696448692,64.27162885665894,-,5.120000000000001e-05,1754022425
Embedding Regression,channel_emb,62,10.996856322655312,64.24442052841187,-,5.120000000000001e-05,1754022426
Embedding Regression,channel_emb,63,11.067788124084473,64.22046136856079,-,5.120000000000001e-05,1754022427
Embedding Regression,channel_emb,64,10.840892498309795,64.29710578918457,-,5.120000000000001e-05,1754022428
Embedding Regression,channel_emb,65,10.814592874967135,64.44802474975586,-,5.120000000000001e-05,1754022429
Embedding Regression,channel_emb,66,10.68667928989117,64.37745642662048,-,5.120000000000001e-05,1754022430
Embedding Regression,channel_emb,67,10.809976137601412,64.39582204818726,-,5.120000000000001e-05,1754022431
Embedding Regression,channel_emb,68,10.949043567364033,64.44785737991333,-,5.120000000000001e-05,1754022432
Embedding Regression,channel_emb,69,10.682992348304161,64.50534987449646,-,5.120000000000001e-05,1754022433
Embedding Regression,channel_emb,70,10.870816010695238,64.49179983139038,-,5.120000000000001e-05,1754022434
Embedding Regression,channel_emb,71,10.475166320800781,64.51652336120605,-,5.120000000000001e-05,1754022435
Embedding Regression,channel_emb,72,10.593887329101562,64.46451807022095,-,5.120000000000001e-05,1754022436
Embedding Regression,channel_emb,73,10.538057070512037,64.54325723648071,-,5.120000000000001e-05,1754022437
Embedding Regression,channel_emb,74,10.785632573641264,64.58807563781738,-,5.120000000000001e-05,1754022438
Embedding Regression,channel_emb,75,10.652680653792162,64.60327386856079,-,5.120000000000001e-05,1754022439
Embedding Regression,channel_emb,76,10.539822505070614,64.72735023498535,-,5.120000000000001e-05,1754022440
Embedding Regression,channel_emb,77,10.702831121591421,64.60973834991455,-,5.120000000000001e-05,1754022441
Embedding Regression,channel_emb,78,10.363655897287222,64.49869155883789,-,5.120000000000001e-05,1754022442
Embedding Regression,channel_emb,79,10.58510552919828,64.60212182998657,-,5.120000000000001e-05,1754022443
Embedding Regression,channel_emb,80,10.48491617349478,64.60863018035889,-,4.0960000000000014e-05,1754022444
Embedding Regression,channel_emb,81,10.531023465670073,64.47396898269653,-,4.0960000000000014e-05,1754022445
Embedding Regression,channel_emb,82,10.610878284160908,64.37374806404114,-,4.0960000000000014e-05,1754022446
Embedding Regression,channel_emb,83,10.334614680363583,64.47802543640137,-,4.0960000000000014e-05,1754022447
Embedding Regression,channel_emb,84,10.42634105682373,64.44569540023804,-,4.0960000000000014e-05,1754022448
Embedding Regression,channel_emb,85,10.451384397653433,64.36957263946533,-,4.0960000000000014e-05,1754022449
Embedding Regression,channel_emb,86,10.495991413409893,64.26037263870239,-,4.0960000000000014e-05,1754022450
Embedding Regression,channel_emb,87,10.40189031454233,64.34345602989197,-,4.0960000000000014e-05,1754022451
Embedding Regression,channel_emb,88,10.318589797386757,64.32884216308594,-,4.0960000000000014e-05,1754022452
Embedding Regression,channel_emb,89,10.421138580028828,64.30510210990906,-,4.0960000000000014e-05,1754022453
Embedding Regression,channel_emb,90,10.36007022857666,64.48433542251587,-,4.0960000000000014e-05,1754022454
Embedding Regression,channel_emb,91,10.661649483900804,64.57427287101746,-,4.0960000000000014e-05,1754022455
Embedding Regression,channel_emb,92,10.336641495044415,64.4289915561676,-,4.0960000000000014e-05,1754022456
Embedding Regression,channel_emb,93,10.430864114027758,64.42916679382324,-,4.0960000000000014e-05,1754022457
Embedding Regression,channel_emb,94,10.527733069199781,64.56512975692749,-,4.0960000000000014e-05,1754022458
Embedding Regression,channel_emb,95,10.30998127277081,64.5825777053833,-,4.0960000000000014e-05,1754022459
Embedding Regression,channel_emb,96,10.395963448744554,64.53330302238464,-,4.0960000000000014e-05,1754022460
Embedding Regression,channel_emb,97,10.438200877262997,64.48556995391846,-,4.0960000000000014e-05,1754022461
Embedding Regression,channel_emb,98,10.322533534123348,64.54404902458191,-,4.0960000000000014e-05,1754022462
Embedding Regression,channel_emb,99,10.208350401658278,64.60822057723999,-,4.0960000000000014e-05,1754022463
Embedding Regression,channel_emb,100,10.284285105191744,64.68041372299194,-,3.2768000000000016e-05,1754022464
Embedding Regression,channel_emb,101,10.505086238567646,64.69629001617432,-,3.2768000000000016e-05,1754022465
Embedding Regression,channel_emb,102,10.335077542525072,64.70773315429688,-,3.2768000000000016e-05,1754022466
Embedding Regression,channel_emb,103,10.360100305997408,64.73388814926147,-,3.2768000000000016e-05,1754022467
Embedding Regression,channel_emb,104,10.336177312410795,64.74115371704102,-,3.2768000000000016e-05,1754022468
Embedding Regression,channel_emb,105,10.311197134164663,64.82505202293396,-,3.2768000000000016e-05,1754022469
Embedding Regression,channel_emb,106,10.233569218562199,64.7897891998291,-,3.2768000000000016e-05,1754022470
Embedding Regression,channel_emb,107,10.146793952355019,64.7332911491394,-,3.2768000000000016e-05,1754022471
Embedding Regression,channel_emb,108,10.276501802297739,64.71244859695435,-,3.2768000000000016e-05,1754022472
Embedding Regression,channel_emb,109,10.175555229187012,64.66448736190796,-,3.2768000000000016e-05,1754022473
Embedding Regression,channel_emb,110,10.357781593616192,64.6778039932251,-,3.2768000000000016e-05,1754022474
Embedding Regression,channel_emb,111,10.051477725689228,64.73542404174805,-,3.2768000000000016e-05,1754022475
Embedding Regression,channel_emb,112,10.209074350503775,64.71630144119263,-,3.2768000000000016e-05,1754022476
Embedding Regression,channel_emb,113,9.984612464904785,64.64086103439331,-,3.2768000000000016e-05,1754022477
Embedding Regression,channel_emb,114,10.011656064253588,64.66475248336792,-,3.2768000000000016e-05,1754022478
Embedding Regression,channel_emb,115,10.038600664872389,64.65978622436523,-,3.2768000000000016e-05,1754022479
Embedding Regression,channel_emb,116,10.128302794236403,64.68849563598633,-,3.2768000000000016e-05,1754022480
Embedding Regression,channel_emb,117,9.937395682701698,64.62019157409668,-,3.2768000000000016e-05,1754022481
Embedding Regression,channel_emb,118,9.939183125129112,64.59632897377014,-,3.2768000000000016e-05,1754022482
Embedding Regression,channel_emb,119,10.164568020747257,64.61491966247559,-,3.2768000000000016e-05,1754022483
Embedding Regression,channel_emb,120,9.97527397595919,64.62740969657898,-,2.6214400000000015e-05,1754022484
Embedding Regression,channel_emb,121,10.265023451585035,64.64066696166992,-,2.6214400000000015e-05,1754022485
Embedding Regression,channel_emb,122,10.29012892796443,64.61599373817444,-,2.6214400000000015e-05,1754022486
Embedding Regression,channel_emb,123,10.07294695193951,64.58261322975159,-,2.6214400000000015e-05,1754022487
Embedding Regression,channel_emb,124,10.072946621821476,64.52445530891418,-,2.6214400000000015e-05,1754022489
Embedding Regression,channel_emb,125,9.947220178750845,64.57692551612854,-,2.6214400000000015e-05,1754022490
Embedding Regression,channel_emb,126,10.075537644899809,64.67065763473511,-,2.6214400000000015e-05,1754022491
Embedding Regression,channel_emb,127,9.909721594590406,64.6475977897644,-,2.6214400000000015e-05,1754022492
Embedding Regression,channel_emb,128,10.04116909320538,64.62679147720337,-,2.6214400000000015e-05,1754022493
Embedding Regression,channel_emb,129,9.995995668264536,64.70726203918457,-,2.6214400000000015e-05,1754022494
Embedding Regression,channel_emb,130,10.039266586303711,64.65078973770142,-,2.6214400000000015e-05,1754022495
Embedding Regression,channel_emb,131,10.008189311394325,64.74573421478271,-,2.6214400000000015e-05,1754022496
Embedding Regression,channel_emb,132,9.976713950817402,64.86537408828735,-,2.6214400000000015e-05,1754022497
Embedding Regression,channel_emb,133,10.101509901193472,64.84701299667358,-,2.6214400000000015e-05,1754022498
Embedding Regression,channel_emb,134,9.925903613750751,64.82092332839966,-,2.6214400000000015e-05,1754022499
Embedding Regression,channel_emb,135,10.154402512770433,64.76112794876099,-,2.6214400000000015e-05,1754022500
Embedding Regression,channel_emb,136,10.05648348881648,64.72707414627075,-,2.6214400000000015e-05,1754022501
Embedding Regression,channel_emb,137,9.751881709465614,64.71360182762146,-,2.6214400000000015e-05,1754022502
Embedding Regression,channel_emb,138,9.778151292067308,64.72351408004761,-,2.6214400000000015e-05,1754022503
Embedding Regression,channel_emb,139,9.79916473535391,64.76438188552856,-,2.6214400000000015e-05,1754022504
Embedding Regression,channel_emb,140,9.716331995450533,64.8106460571289,-,2.0971520000000012e-05,1754022505
Embedding Regression,channel_emb,141,9.943929488842304,64.79120135307312,-,2.0971520000000012e-05,1754022506
Embedding Regression,channel_emb,142,10.28720001073984,64.805832862854,-,2.0971520000000012e-05,1754022507
Embedding Regression,channel_emb,143,9.926136273604174,64.80547761917114,-,2.0971520000000012e-05,1754022508
Embedding Regression,channel_emb,144,9.94829221872183,64.83256101608276,-,2.0971520000000012e-05,1754022509
Embedding Regression,channel_emb,145,9.890106604649471,64.84663105010986,-,2.0971520000000012e-05,1754022510
Embedding Regression,channel_emb,146,9.915351941035343,64.87827801704407,-,2.0971520000000012e-05,1754022511
Embedding Regression,channel_emb,147,9.980489107278677,64.93169784545898,-,2.0971520000000012e-05,1754022512
Embedding Regression,channel_emb,148,9.923615785745474,64.89704895019531,-,2.0971520000000012e-05,1754022513
Embedding Regression,channel_emb,149,10.069476824540358,64.87292647361755,-,2.0971520000000012e-05,1754022514
Embedding Regression,channel_emb,150,10.112395836756779,64.88172435760498,-,2.0971520000000012e-05,1754022516
