Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,132.02881823359309,94.51675314652293,-,0.001,1753708193
Embedding Regression,channel_emb,2,77.43499977524216,77.8088177128842,-,0.001,1753708197
Embedding Regression,channel_emb,3,65.89714141794153,88.76070745367753,-,0.001,1753708202
Embedding Regression,channel_emb,4,64.18676090240479,59.204865405434056,-,0.001,1753708206
Embedding Regression,channel_emb,5,52.874154348631166,60.289576078716074,-,0.001,1753708211
Embedding Regression,channel_emb,6,47.76262832332302,49.98134136199951,-,0.001,1753708215
Embedding Regression,channel_emb,7,44.389641942204655,49.033642969633405,-,0.001,1753708220
Embedding Regression,channel_emb,8,37.69462557741114,55.45035949506258,-,0.001,1753708225
Embedding Regression,channel_emb,9,39.047003733145225,51.41238453513697,-,0.001,1753708229
Embedding Regression,channel_emb,10,38.35075328801129,61.68230036685341,-,0.001,1753708234
Embedding Regression,channel_emb,11,35.860188497079385,55.08185020246004,-,0.001,1753708238
Embedding Regression,channel_emb,12,33.87441774316736,46.03797034213417,-,0.001,1753708243
Embedding Regression,channel_emb,13,29.924230072949385,39.94576845671001,-,0.001,1753708248
Embedding Regression,channel_emb,14,31.93457876669394,38.96870209041395,-,0.001,1753708252
Embedding Regression,channel_emb,15,31.300721671130205,37.24560657300447,-,0.001,1753708257
Embedding Regression,channel_emb,16,27.256020906809216,37.820325098539655,-,0.001,1753708262
