Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,132.02881823359309,94.51675314652293,-,0.001,1753707959
Embedding Regression,channel_emb,2,77.43499977524216,77.8088177128842,-,0.001,1753707963
Embedding Regression,channel_emb,3,65.89714141794153,88.76070745367753,-,0.001,1753707968
Embedding Regression,channel_emb,4,64.18676090240479,59.204865405434056,-,0.001,1753707973
Embedding Regression,channel_emb,5,52.874154348631166,60.289576078716074,-,0.001,1753707977
Embedding Regression,channel_emb,6,47.76262832332302,49.98134136199951,-,0.001,1753707982
Embedding Regression,channel_emb,7,44.389641942204655,49.033642969633405,-,0.001,1753707986
Embedding Regression,channel_emb,8,37.69462557741114,55.45035949506258,-,0.001,1753707991
Embedding Regression,channel_emb,9,39.047003733145225,51.41238453513697,-,0.001,1753707996
Embedding Regression,channel_emb,10,38.35075328801129,61.68230036685341,-,0.001,1753708000
Embedding Regression,channel_emb,11,35.860188497079385,55.08185020246004,-,0.001,1753708005
Embedding Regression,channel_emb,12,33.87441774316736,46.03797034213417,-,0.001,1753708009
Embedding Regression,channel_emb,13,29.924230072949385,39.94576845671001,-,0.001,1753708014
Embedding Regression,channel_emb,14,31.93457876669394,38.96870209041395,-,0.001,1753708018
Embedding Regression,channel_emb,15,31.300721671130205,37.24560657300447,-,0.001,1753708023
Embedding Regression,channel_emb,16,27.256020906809216,37.820325098539655,-,0.001,1753708028
Embedding Regression,channel_emb,17,24.73410061243418,41.03910837675396,-,0.001,1753708032
Embedding Regression,channel_emb,18,27.130731621304072,41.532202896318935,-,0.001,1753708037
Embedding Regression,channel_emb,19,25.1579972795538,38.4871903469688,-,0.001,1753708041
Embedding Regression,channel_emb,20,24.44677629986325,32.635469235871966,-,0.0008,1753708046
Embedding Regression,channel_emb,21,20.987261617505872,31.99418610020688,-,0.0008,1753708050
Embedding Regression,channel_emb,22,18.145401187845177,31.232989060251338,-,0.0008,1753708055
Embedding Regression,channel_emb,23,18.580187868427586,31.80725549396716,-,0.0008,1753708060
Embedding Regression,channel_emb,24,16.81302555026235,29.991924034921748,-,0.0008,1753708064
Embedding Regression,channel_emb,25,16.567983047382253,28.000033303310996,-,0.0008,1753708069
Embedding Regression,channel_emb,26,17.674195933986354,27.2979423623336,-,0.0008,1753708073
Embedding Regression,channel_emb,27,16.187727422327608,37.36459782249049,-,0.0008,1753708078
Embedding Regression,channel_emb,28,16.248586306700837,31.182309702823037,-,0.0008,1753708083
Embedding Regression,channel_emb,29,16.624582854477136,27.218387804533307,-,0.0008,1753708087
Embedding Regression,channel_emb,30,15.955063033748317,28.24741948278327,-,0.0008,1753708092
Embedding Regression,channel_emb,31,16.835749825915777,28.86311822188528,-,0.0008,1753708096
Embedding Regression,channel_emb,32,18.082546939720977,26.930446373788936,-,0.0008,1753708101
Embedding Regression,channel_emb,33,16.295079373024606,31.896459755144623,-,0.0008,1753708106
Embedding Regression,channel_emb,34,16.375636571162456,31.94102292311819,-,0.0008,1753708110
Embedding Regression,channel_emb,35,16.250194356248187,34.02973566557232,-,0.0008,1753708115
Embedding Regression,channel_emb,36,15.917782016702601,30.00165407281173,-,0.0008,1753708119
Embedding Regression,channel_emb,37,17.063835105380498,30.61705386011224,-,0.0008,1753708124
Embedding Regression,channel_emb,38,25.41074495057802,35.396629659753096,-,0.0008,1753708129
Embedding Regression,channel_emb,39,18.15355177183409,26.596506419934723,-,0.0008,1753708133
Embedding Regression,channel_emb,40,15.88768093006031,24.970708621175664,-,0.00064,1753708138
