Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,206.65391218743358,193.60609049410434,-,0.001,1753690178
Embedding Regression,channel_emb,2,141.2451425928648,150.40475489642168,-,0.001,1753690185
Embedding Regression,channel_emb,3,112.83028480633587,125.19018157752785,-,0.001,1753690190
Embedding Regression,channel_emb,4,96.5128995674808,108.9448733200898,-,0.001,1753690197
Embedding Regression,channel_emb,5,86.19709430097723,97.95805503226616,-,0.001,1753690202
Embedding Regression,channel_emb,6,78.35847482227143,88.70228715845056,-,0.001,1753690208
Embedding Regression,channel_emb,7,74.00452945994682,82.0380964021425,-,0.001,1753690214
Embedding Regression,channel_emb,8,68.25596148951524,77.36319938865867,-,0.001,1753690221
Embedding Regression,channel_emb,9,64.56796275028566,72.63134943472373,-,0.001,1753690226
Embedding Regression,channel_emb,10,62.08654258364723,70.10651730202339,-,0.001,1753690232
Embedding Regression,channel_emb,11,58.527963372314865,66.83323710673564,-,0.001,1753690237
Embedding Regression,channel_emb,12,55.95706471293962,63.733311807787096,-,0.001,1753690242
Embedding Regression,channel_emb,13,54.3711055573963,62.21618067251669,-,0.001,1753690248
Embedding Regression,channel_emb,14,53.2721657006919,59.55643633249644,-,0.001,1753690253
Embedding Regression,channel_emb,15,50.690773107567615,57.61574437167194,-,0.001,1753690258
Embedding Regression,channel_emb,16,49.59484206738115,55.53040014730917,-,0.001,1753690264
Embedding Regression,channel_emb,17,48.17611300539808,55.47155121210459,-,0.001,1753690269
Embedding Regression,channel_emb,18,46.14567150064066,52.95775804004154,-,0.001,1753690274
Embedding Regression,channel_emb,19,44.647290593101864,52.51976412695807,-,0.001,1753690280
Embedding Regression,channel_emb,20,44.497567436322065,50.71296184127395,-,0.0008,1753690285
