Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
LoS/NLoS Classification,channel_emb,1,0.24029263854026794,0.17141144994545626,0.9450284124863833,0.001,1753599397
LoS/NLoS Classification,channel_emb,2,0.16976018798978706,0.15038587812434984,0.9511733003677442,0.001,1753599457
LoS/NLoS Classification,channel_emb,3,0.1543292320872608,0.1334773585754069,0.9593814516034723,0.001,1753599514
LoS/NLoS Classification,channel_emb,4,0.14384591971573077,0.13684821551716006,0.9615138140350435,0.001,1753599567
LoS/NLoS Classification,channel_emb,5,0.1374406696934449,0.12397658351708103,0.9584287252957573,0.001,1753599624
