Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,653.4253375079181,531.005896743463,-,0.001,1753684672
Embedding Regression,channel_emb,2,517.9403564865524,457.1350490544118,-,0.001,1753684677
Embedding Regression,channel_emb,3,437.4947342743745,391.706034913355,-,0.001,1753684681
Embedding Regression,channel_emb,4,367.5788945378484,337.2270725016691,-,0.001,1753684686
Embedding Regression,channel_emb,5,305.39384759439,287.60382793711966,-,0.001,1753684691
Embedding Regression,channel_emb,6,260.1001412675187,258.51270968897813,-,0.001,1753684696
Embedding Regression,channel_emb,7,227.32240594399943,219.62761746620646,-,0.001,1753684701
Embedding Regression,channel_emb,8,189.05653577237516,202.02338091532388,-,0.001,1753684706
Embedding Regression,channel_emb,9,165.63074111938477,171.76395379929315,-,0.001,1753684710
Embedding Regression,channel_emb,10,156.1916918367953,155.9872365938563,-,0.001,1753684715
Embedding Regression,channel_emb,11,139.60793057003536,136.49776059105284,-,0.001,1753684721
Embedding Regression,channel_emb,12,122.22750421472497,125.7534972729326,-,0.001,1753684725
Embedding Regression,channel_emb,13,120.67809378134238,114.94483696035788,-,0.001,1753684730
Embedding Regression,channel_emb,14,103.10144620328336,114.64124642586222,-,0.001,1753684735
Embedding Regression,channel_emb,15,108.70762129087706,105.15171506453534,-,0.001,1753684740
Embedding Regression,channel_emb,16,96.43201374363255,100.97843092315051,-,0.001,1753684745
Embedding Regression,channel_emb,17,92.94134655514279,92.91877516272928,-,0.001,1753684750
Embedding Regression,channel_emb,18,89.13321984780801,93.3284277105007,-,0.001,1753684755
Embedding Regression,channel_emb,19,102.76947784423828,98.0018904225356,-,0.001,1753684760
Embedding Regression,channel_emb,20,71.24848783338392,88.17709514721722,-,0.0008,1753684764
Embedding Regression,channel_emb,21,76.82527954513962,82.57947399502709,-,0.0008,1753684769
Embedding Regression,channel_emb,22,67.26893089913032,81.04609556262996,-,0.0008,1753684774
Embedding Regression,channel_emb,23,72.92833879831674,81.60010623931885,-,0.0008,1753684779
Embedding Regression,channel_emb,24,76.5768339827254,77.82237448659883,-,0.0008,1753684783
Embedding Regression,channel_emb,25,68.15378317961822,83.18125613854856,-,0.0008,1753684788
Embedding Regression,channel_emb,26,68.46642365326753,78.03040497319228,-,0.0008,1753684793
Embedding Regression,channel_emb,27,63.148385846937025,75.31466589168626,-,0.0008,1753684797
Embedding Regression,channel_emb,28,59.17224291208628,75.67324042158062,-,0.0008,1753684802
Embedding Regression,channel_emb,29,63.668851388467324,76.1650634039016,-,0.0008,1753684807
Embedding Regression,channel_emb,30,73.128148723293,83.11685520613274,-,0.0008,1753684811
Embedding Regression,channel_emb,31,62.452929780289935,77.59611105756694,-,0.0008,1753684816
Embedding Regression,channel_emb,32,60.75102739076357,75.58314583577267,-,0.0008,1753684821
Embedding Regression,channel_emb,33,59.0618649560052,75.77985899788993,-,0.0008,1753684825
Embedding Regression,channel_emb,34,58.09098970567858,77.02681975461999,-,0.0008,1753684830
Embedding Regression,channel_emb,35,63.75115100757496,74.92783244126508,-,0.0008,1753684834
Embedding Regression,channel_emb,36,57.59629950652251,77.24620677662544,-,0.0008,1753684839
Embedding Regression,channel_emb,37,58.25923496968037,73.3709764415715,-,0.0008,1753684844
Embedding Regression,channel_emb,38,53.370368029620195,77.08698944169647,-,0.0008,1753684848
Embedding Regression,channel_emb,39,59.32924646944613,78.50350377997573,-,0.0008,1753684854
Embedding Regression,channel_emb,40,52.6159766944679,69.6992416381836,-,0.00064,1753684859
