Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,19.111472258696686,46.776766074331185,-,0.001,1753712910
Embedding Regression,channel_emb,2,25.282765633351094,39.64626076346949,-,0.001,1753712915
Embedding Regression,channel_emb,3,26.407950220881283,43.09463393060785,-,0.001,1753712920
Embedding Regression,channel_emb,4,26.45870662379909,40.688445819051644,-,0.001,1753712925
Embedding Regression,channel_emb,5,24.414745266373092,41.30005796332108,-,0.001,1753712930
Embedding Regression,channel_emb,6,22.83828723752821,37.020864285920794,-,0.001,1753712935
Embedding Regression,channel_emb,7,21.909211248964876,43.58700684497231,-,0.001,1753712940
Embedding Regression,channel_emb,8,22.54073049571063,42.89946152034559,-,0.001,1753712945
Embedding Regression,channel_emb,9,22.505258985467858,40.655562225141026,-,0.001,1753712950
Embedding Regression,channel_emb,10,23.464726435171592,50.609056196714704,-,0.001,1753712955
Embedding Regression,channel_emb,11,21.80370122476204,40.31100333364386,-,0.001,1753712960
Embedding Regression,channel_emb,12,21.85309379165237,37.7577671000832,-,0.001,1753712965
Embedding Regression,channel_emb,13,21.724553578608745,38.24388039739508,-,0.001,1753712971
Embedding Regression,channel_emb,14,23.54085008518116,37.18342113494873,-,0.001,1753712976
Embedding Regression,channel_emb,15,20.590793119894492,36.97567357515034,-,0.001,1753712981
Embedding Regression,channel_emb,16,19.5109386186342,35.94122088582892,-,0.001,1753712986
Embedding Regression,channel_emb,17,18.341314238470954,39.21634853513617,-,0.001,1753712991
Embedding Regression,channel_emb,18,19.102420283330453,37.333455788461784,-,0.001,1753712996
Embedding Regression,channel_emb,19,17.255585245183998,37.211815419949986,-,0.001,1753713001
Embedding Regression,channel_emb,20,18.333707545254683,38.615741328189245,-,0.0008,1753713006
Embedding Regression,channel_emb,21,17.048434740788228,34.175715797825866,-,0.0008,1753713011
Embedding Regression,channel_emb,22,15.034917373914976,33.66773996855083,-,0.0008,1753713016
Embedding Regression,channel_emb,23,15.3913262405911,35.436096680791756,-,0.0008,1753713021
Embedding Regression,channel_emb,24,14.492748703505542,34.14700211976704,-,0.0008,1753713026
Embedding Regression,channel_emb,25,14.717125802426725,32.940005716524624,-,0.0008,1753713031
Embedding Regression,channel_emb,26,15.814323238424352,32.12987648813348,-,0.0008,1753713036
Embedding Regression,channel_emb,27,18.851407776007783,41.398887169988534,-,0.0008,1753713041
Embedding Regression,channel_emb,28,15.54413773562457,32.82606666966488,-,0.0008,1753713046
Embedding Regression,channel_emb,29,15.001859516710848,39.72499749535009,-,0.0008,1753713051
Embedding Regression,channel_emb,30,16.071906805038452,33.51073819712589,-,0.0008,1753713056
Embedding Regression,channel_emb,31,14.966177341100332,32.48688312580711,-,0.0008,1753713061
Embedding Regression,channel_emb,32,14.59964807613476,32.28093715717918,-,0.0008,1753713066
Embedding Regression,channel_emb,33,14.45307767713392,34.0960192429392,-,0.0008,1753713071
Embedding Regression,channel_emb,34,14.564936811859543,34.615686441722666,-,0.0008,1753713076
Embedding Regression,channel_emb,35,13.955113108093673,31.22305202484131,-,0.0008,1753713082
Embedding Regression,channel_emb,36,14.434975469434583,40.45379227086117,-,0.0008,1753713087
Embedding Regression,channel_emb,37,15.462102020109022,32.74782682719984,-,0.0008,1753713092
Embedding Regression,channel_emb,38,16.0028514217686,34.92537189784803,-,0.0008,1753713097
Embedding Regression,channel_emb,39,15.358398360175055,33.4235194105851,-,0.0008,1753713102
Embedding Regression,channel_emb,40,14.039116382598877,31.933879802101536,-,0.00064,1753713107
Embedding Regression,channel_emb,41,14.128295653575176,32.793218763251055,-,0.00064,1753713112
Embedding Regression,channel_emb,42,12.60816233222549,29.44158104846352,-,0.00064,1753713117
Embedding Regression,channel_emb,43,12.951309436076397,32.25411933346798,-,0.00064,1753713122
Embedding Regression,channel_emb,44,13.132447017205727,32.384561952791714,-,0.00064,1753713127
Embedding Regression,channel_emb,45,12.165478583928701,29.79221864750511,-,0.00064,1753713132
Embedding Regression,channel_emb,46,12.360220335625314,31.52355312046252,-,0.00064,1753713137
Embedding Regression,channel_emb,47,12.502808184237093,32.57965055264925,-,0.00064,1753713142
Embedding Regression,channel_emb,48,12.852616561425698,29.395293687519274,-,0.00064,1753713147
Embedding Regression,channel_emb,49,12.515293185775345,30.355431933152047,-,0.00064,1753713152
Embedding Regression,channel_emb,50,11.721774893838006,29.711367331053083,-,0.00064,1753713157
Embedding Regression,channel_emb,51,12.174297474526071,33.184387031354404,-,0.00064,1753713162
Embedding Regression,channel_emb,52,11.686726814991719,31.8077172354648,-,0.00064,1753713167
Embedding Regression,channel_emb,53,12.185376747234448,30.07534062234979,-,0.00064,1753713172
Embedding Regression,channel_emb,54,12.686763338140539,30.36947341969139,-,0.00064,1753713177
Embedding Regression,channel_emb,55,12.544007597742853,31.041735824785736,-,0.00064,1753713182
Embedding Regression,channel_emb,56,12.203018020939183,29.46114535080759,-,0.00064,1753713187
Embedding Regression,channel_emb,57,12.493870393649951,30.165113398903294,-,0.00064,1753713192
Embedding Regression,channel_emb,58,13.341729602298221,31.316227963096217,-,0.00064,1753713197
Embedding Regression,channel_emb,59,16.91983988478377,32.06291399504009,-,0.00064,1753713203
Embedding Regression,channel_emb,60,13.36882555806959,31.37391005064312,-,0.0005120000000000001,1753713208
Embedding Regression,channel_emb,61,12.234178942603034,29.246187486146624,-,0.0005120000000000001,1753713213
Embedding Regression,channel_emb,62,11.631223523938978,29.37991942857441,-,0.0005120000000000001,1753713218
Embedding Regression,channel_emb,63,10.902553709777626,29.209191648583662,-,0.0005120000000000001,1753713223
Embedding Regression,channel_emb,64,10.732113793089583,29.609496518185264,-,0.0005120000000000001,1753713228
Embedding Regression,channel_emb,65,10.888444513887972,30.155716870960436,-,0.0005120000000000001,1753713233
Embedding Regression,channel_emb,66,11.53116121807614,30.10947977869134,-,0.0005120000000000001,1753713238
Embedding Regression,channel_emb,67,11.515692014951963,29.311208863007394,-,0.0005120000000000001,1753713243
Embedding Regression,channel_emb,68,11.76063545652338,28.769815193979365,-,0.0005120000000000001,1753713248
Embedding Regression,channel_emb,69,10.930841452366597,35.72976431093718,-,0.0005120000000000001,1753713253
Embedding Regression,channel_emb,70,10.782146453857422,29.28458110909713,-,0.0005120000000000001,1753713258
Embedding Regression,channel_emb,71,10.990515683148358,29.785640239715576,-,0.0005120000000000001,1753713263
Embedding Regression,channel_emb,72,10.670332438236958,32.76893192843387,-,0.0005120000000000001,1753713268
Embedding Regression,channel_emb,73,11.306563942819029,29.50154505277935,-,0.0005120000000000001,1753713273
Embedding Regression,channel_emb,74,11.345712816393053,30.657529818384273,-,0.0005120000000000001,1753713278
Embedding Regression,channel_emb,75,10.961498305604264,30.54640949399848,-,0.0005120000000000001,1753713283
Embedding Regression,channel_emb,76,10.590624100453145,28.37199763247841,-,0.0005120000000000001,1753713288
Embedding Regression,channel_emb,77,10.760347089251956,30.978809846074956,-,0.0005120000000000001,1753713293
Embedding Regression,channel_emb,78,11.175441991638493,32.88028612889742,-,0.0005120000000000001,1753713298
Embedding Regression,channel_emb,79,10.849527101258975,30.919596646961413,-,0.0005120000000000001,1753713304
Embedding Regression,channel_emb,80,10.86479054270564,30.5834895309649,-,0.0004096000000000001,1753713309
Embedding Regression,channel_emb,81,10.873308707733411,30.12553169852809,-,0.0004096000000000001,1753713314
Embedding Regression,channel_emb,82,10.270059282715255,28.77996816133198,-,0.0004096000000000001,1753713319
Embedding Regression,channel_emb,83,9.979829541734746,29.923525697306584,-,0.0004096000000000001,1753713324
Embedding Regression,channel_emb,84,10.273778593218005,29.85143061688072,-,0.0004096000000000001,1753713329
Embedding Regression,channel_emb,85,10.116431216935855,27.396613798643415,-,0.0004096000000000001,1753713334
Embedding Regression,channel_emb,86,11.13715326463854,29.193984684191253,-,0.0004096000000000001,1753713339
Embedding Regression,channel_emb,87,10.612342119216919,29.39315925146404,-,0.0004096000000000001,1753713344
Embedding Regression,channel_emb,88,9.770923524289518,29.306659196552477,-,0.0004096000000000001,1753713349
Embedding Regression,channel_emb,89,9.640640858057383,29.651848717739707,-,0.0004096000000000001,1753713354
Embedding Regression,channel_emb,90,10.068025646982965,29.498601813065378,-,0.0004096000000000001,1753713359
Embedding Regression,channel_emb,91,10.02754520081185,29.47471114208824,-,0.0004096000000000001,1753713364
Embedding Regression,channel_emb,92,10.242553785040572,28.172227821852033,-,0.0004096000000000001,1753713369
Embedding Regression,channel_emb,93,10.25692159904016,28.185965324703016,-,0.0004096000000000001,1753713374
Embedding Regression,channel_emb,94,10.168256785418537,28.9575164945502,-,0.0004096000000000001,1753713379
Embedding Regression,channel_emb,95,9.81170991949133,29.746935744034616,-,0.0004096000000000001,1753713384
Embedding Regression,channel_emb,96,9.364993018073005,27.611294244465075,-,0.0004096000000000001,1753713389
Embedding Regression,channel_emb,97,10.525729488682103,28.706410947598908,-,0.0004096000000000001,1753713394
Embedding Regression,channel_emb,98,9.977793719317463,27.356758964689153,-,0.0004096000000000001,1753713399
Embedding Regression,channel_emb,99,10.637936469670889,30.717460669969256,-,0.0004096000000000001,1753713404
Embedding Regression,channel_emb,100,10.157843203157991,28.42788942864067,-,0.0003276800000000001,1753713410
Embedding Regression,channel_emb,101,9.564905018419832,28.458101586291665,-,0.0003276800000000001,1753713415
Embedding Regression,channel_emb,102,9.655019624813184,28.482724879917345,-,0.0003276800000000001,1753713420
Embedding Regression,channel_emb,103,9.743961203742671,28.894774386757298,-,0.0003276800000000001,1753713425
Embedding Regression,channel_emb,104,9.53250562178122,27.331633279198094,-,0.0003276800000000001,1753713430
Embedding Regression,channel_emb,105,9.343559355349154,28.162659017663252,-,0.0003276800000000001,1753713435
Embedding Regression,channel_emb,106,9.444691409935823,27.771382645556802,-,0.0003276800000000001,1753713440
Embedding Regression,channel_emb,107,10.738863603488818,28.518897420481633,-,0.0003276800000000001,1753713445
Embedding Regression,channel_emb,108,9.388429596617415,29.539804659391706,-,0.0003276800000000001,1753713450
Embedding Regression,channel_emb,109,9.82834595602912,29.014514621935394,-,0.0003276800000000001,1753713455
Embedding Regression,channel_emb,110,9.701111168474764,29.116345744383963,-,0.0003276800000000001,1753713460
Embedding Regression,channel_emb,111,10.667955160140991,27.697967767715454,-,0.0003276800000000001,1753713465
Embedding Regression,channel_emb,112,9.590241934802082,29.98586146455062,-,0.0003276800000000001,1753713470
Embedding Regression,channel_emb,113,9.653283953666687,28.556636659722578,-,0.0003276800000000001,1753713475
Embedding Regression,channel_emb,114,10.081085622310638,30.4706399064315,-,0.0003276800000000001,1753713480
Embedding Regression,channel_emb,115,9.406653765085581,29.757995643113787,-,0.0003276800000000001,1753713485
Embedding Regression,channel_emb,116,9.961154435132,26.75943784964712,-,0.0003276800000000001,1753713490
Embedding Regression,channel_emb,117,9.901306706505853,27.90523642615268,-,0.0003276800000000001,1753713495
Embedding Regression,channel_emb,118,9.545009252187368,28.22299679956938,-,0.0003276800000000001,1753713500
Embedding Regression,channel_emb,119,10.185060694410994,30.12541507419787,-,0.0003276800000000001,1753713505
Embedding Regression,channel_emb,120,9.426851949176273,28.32753004525837,-,0.0002621440000000001,1753713510
Embedding Regression,channel_emb,121,9.162294896873268,29.890162524424102,-,0.0002621440000000001,1753713516
Embedding Regression,channel_emb,122,8.950258345217318,27.99076045186896,-,0.0002621440000000001,1753713521
Embedding Regression,channel_emb,123,9.097189120344213,29.307035151280854,-,0.0002621440000000001,1753713526
