Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,140.67979544562263,107.41206861797131,-,0.001,1753710889
Embedding Regression,channel_emb,2,86.75587270066545,89.07067268773129,-,0.001,1753710894
Embedding Regression,channel_emb,3,81.99672381942337,98.05041995801423,-,0.001,1753710899
Embedding Regression,channel_emb,4,79.12601862726984,85.60035575063606,-,0.001,1753710904
Embedding Regression,channel_emb,5,69.76379090386467,74.35286130403217,-,0.001,1753710910
Embedding Regression,channel_emb,6,68.24888608262346,75.10753651669151,-,0.001,1753710915
Embedding Regression,channel_emb,7,68.56528457435402,73.12418566252056,-,0.001,1753710920
Embedding Regression,channel_emb,8,62.705411195755005,76.3328174791838,-,0.001,1753710925
Embedding Regression,channel_emb,9,66.50482814376419,73.56226198296798,-,0.001,1753710930
Embedding Regression,channel_emb,10,62.54760811135576,74.58556175231934,-,0.001,1753710935
Embedding Regression,channel_emb,11,55.039745204352045,75.85042501750745,-,0.001,1753710940
Embedding Regression,channel_emb,12,55.618321341437266,66.97580513201262,-,0.001,1753710945
Embedding Regression,channel_emb,13,52.44166927079897,63.89253716719778,-,0.001,1753710950
Embedding Regression,channel_emb,14,53.50148404611124,68.59004422237999,-,0.001,1753710955
Embedding Regression,channel_emb,15,52.661149798212826,62.50337726191471,-,0.001,1753710960
Embedding Regression,channel_emb,16,48.44212300068623,57.27240893715307,-,0.001,1753710965
Embedding Regression,channel_emb,17,43.07584979083087,64.48413668180767,-,0.001,1753710970
Embedding Regression,channel_emb,18,45.2712556413702,57.90857264870092,-,0.001,1753710975
Embedding Regression,channel_emb,19,43.063197019937874,58.51704988981548,-,0.001,1753710980
Embedding Regression,channel_emb,20,47.17649199511554,58.37294066579718,-,0.0008,1753710985
Embedding Regression,channel_emb,21,41.35338221369563,50.04157111519262,-,0.0008,1753710990
Embedding Regression,channel_emb,22,37.166945947183144,48.64399558619449,-,0.0008,1753710995
Embedding Regression,channel_emb,23,37.708638332985544,54.07446183656391,-,0.0008,1753711000
Embedding Regression,channel_emb,24,34.3484532639787,51.5288855904027,-,0.0008,1753711005
Embedding Regression,channel_emb,25,33.421356304271804,45.64210379751105,-,0.0008,1753711010
Embedding Regression,channel_emb,26,34.64976978302002,51.52834094198126,-,0.0008,1753711015
Embedding Regression,channel_emb,27,40.42308834436778,52.11776964288009,-,0.0008,1753711020
Embedding Regression,channel_emb,28,34.723165112572744,54.25704870725933,-,0.0008,1753711025
Embedding Regression,channel_emb,29,33.387354328825666,46.55968791560123,-,0.0008,1753711030
Embedding Regression,channel_emb,30,31.62601766070804,46.98244651995207,-,0.0008,1753711035
Embedding Regression,channel_emb,31,31.265776866191143,48.405870839169154,-,0.0008,1753711040
Embedding Regression,channel_emb,32,30.142915609720593,45.14509155875758,-,0.0008,1753711045
Embedding Regression,channel_emb,33,30.810709824433197,47.71189295618158,-,0.0008,1753711050
Embedding Regression,channel_emb,34,29.752316565126986,47.17674917923777,-,0.0008,1753711056
Embedding Regression,channel_emb,35,28.77127237577696,49.107124278419896,-,0.0008,1753711061
Embedding Regression,channel_emb,36,28.33456566527083,45.71505114906713,-,0.0008,1753711066
Embedding Regression,channel_emb,37,31.10226419809702,44.942164395984854,-,0.0008,1753711071
Embedding Regression,channel_emb,38,35.23198498906316,55.108978497354606,-,0.0008,1753711076
Embedding Regression,channel_emb,39,32.47894827095238,50.81763515974346,-,0.0008,1753711081
Embedding Regression,channel_emb,40,30.06775578937015,41.52981507150751,-,0.00064,1753711086
Embedding Regression,channel_emb,41,27.117441370680524,40.45246586046721,-,0.00064,1753711091
Embedding Regression,channel_emb,42,24.857265072899896,39.040895085585746,-,0.00064,1753711096
Embedding Regression,channel_emb,43,25.864863550340807,41.421514762075326,-,0.00064,1753711101
Embedding Regression,channel_emb,44,25.920820223318565,43.21923720209222,-,0.00064,1753711106
Embedding Regression,channel_emb,45,23.66551348969743,40.371866276389675,-,0.00064,1753711111
Embedding Regression,channel_emb,46,23.14371167646872,41.26363091719778,-,0.00064,1753711116
Embedding Regression,channel_emb,47,24.01824206274909,44.95291965886166,-,0.00064,1753711121
Embedding Regression,channel_emb,48,24.821062693724762,41.34579475302445,-,0.00064,1753711126
Embedding Regression,channel_emb,49,24.025614222964727,40.384155323630885,-,0.00064,1753711131
Embedding Regression,channel_emb,50,21.928691564379513,38.18458798057154,-,0.00064,1753711136
Embedding Regression,channel_emb,51,22.60621890506229,42.43356679615221,-,0.00064,1753711141
Embedding Regression,channel_emb,52,21.515133669247497,39.961922996922546,-,0.00064,1753711146
Embedding Regression,channel_emb,53,22.10914122091757,38.70730302208349,-,0.00064,1753711151
Embedding Regression,channel_emb,54,24.612197927526527,40.21715309745387,-,0.00064,1753711156
Embedding Regression,channel_emb,55,25.400749838030016,40.740996862712656,-,0.00064,1753711161
Embedding Regression,channel_emb,56,22.843692135166478,42.512931873923854,-,0.00064,1753711166
Embedding Regression,channel_emb,57,22.452276587486267,40.05584925099423,-,0.00064,1753711171
Embedding Regression,channel_emb,58,23.139778214531976,39.33599421852514,-,0.00064,1753711176
Embedding Regression,channel_emb,59,21.96017617148322,41.03985083730597,-,0.00064,1753711181
Embedding Regression,channel_emb,60,23.98299111546697,42.51203544516312,-,0.0005120000000000001,1753711186
Embedding Regression,channel_emb,61,22.576061686953985,36.12394940225702,-,0.0005120000000000001,1753711191
Embedding Regression,channel_emb,62,20.999965036237562,38.23767988305343,-,0.0005120000000000001,1753711196
Embedding Regression,channel_emb,63,19.27375624308715,36.21067052138479,-,0.0005120000000000001,1753711201
Embedding Regression,channel_emb,64,19.17693680041545,34.79663392117149,-,0.0005120000000000001,1753711207
Embedding Regression,channel_emb,65,19.430284087722367,38.31120789678473,-,0.0005120000000000001,1753711212
Embedding Regression,channel_emb,66,19.226356686772526,38.073645641929225,-,0.0005120000000000001,1753711217
Embedding Regression,channel_emb,67,19.755893591287975,38.04104664451197,-,0.0005120000000000001,1753711222
Embedding Regression,channel_emb,68,21.43083099416784,36.154454030488665,-,0.0005120000000000001,1753711227
Embedding Regression,channel_emb,69,19.492261641734355,39.909500774584316,-,0.0005120000000000001,1753711232
Embedding Regression,channel_emb,70,19.25646941726272,36.93368793788709,-,0.0005120000000000001,1753711237
Embedding Regression,channel_emb,71,20.166755431407207,38.88004162437037,-,0.0005120000000000001,1753711242
Embedding Regression,channel_emb,72,19.26918667715949,38.18971367886192,-,0.0005120000000000001,1753711247
Embedding Regression,channel_emb,73,19.20667978879568,39.192573948910365,-,0.0005120000000000001,1753711252
Embedding Regression,channel_emb,74,19.185046054221488,37.20821586408113,-,0.0005120000000000001,1753711257
Embedding Regression,channel_emb,75,20.761595945100527,36.52571996889616,-,0.0005120000000000001,1753711262
Embedding Regression,channel_emb,76,18.733952586715287,37.524067979109915,-,0.0005120000000000001,1753711267
Embedding Regression,channel_emb,77,19.081011540180928,37.85320409975554,-,0.0005120000000000001,1753711272
Embedding Regression,channel_emb,78,18.802238902530156,41.2028203261526,-,0.0005120000000000001,1753711277
Embedding Regression,channel_emb,79,20.178074978493356,36.64880895614624,-,0.0005120000000000001,1753711282
Embedding Regression,channel_emb,80,19.483070193110287,38.68456398813348,-,0.0004096000000000001,1753711287
Embedding Regression,channel_emb,81,18.26685388023789,35.67993230568735,-,0.0004096000000000001,1753711292
Embedding Regression,channel_emb,82,16.808321753063716,34.450455038171064,-,0.0004096000000000001,1753711297
Embedding Regression,channel_emb,83,16.433905221320487,32.90552375191137,-,0.0004096000000000001,1753711302
Embedding Regression,channel_emb,84,16.87964900764259,35.726944157951756,-,0.0004096000000000001,1753711307
Embedding Regression,channel_emb,85,16.937810988039583,31.624551898554753,-,0.0004096000000000001,1753711312
Embedding Regression,channel_emb,86,19.168517512244147,36.136397775850796,-,0.0004096000000000001,1753711317
Embedding Regression,channel_emb,87,17.682690085591496,34.75193392603021,-,0.0004096000000000001,1753711322
Embedding Regression,channel_emb,88,16.754967444651836,36.50169678738243,-,0.0004096000000000001,1753711327
Embedding Regression,channel_emb,89,16.102331303261423,34.173382934771084,-,0.0004096000000000001,1753711332
Embedding Regression,channel_emb,90,16.78775721627313,33.9214193193536,-,0.0004096000000000001,1753711337
Embedding Regression,channel_emb,91,16.44050388078432,34.31957310124447,-,0.0004096000000000001,1753711343
Embedding Regression,channel_emb,92,16.801062029761237,33.903901652285924,-,0.0004096000000000001,1753711348
Embedding Regression,channel_emb,93,16.955715772267933,34.72943298440231,-,0.0004096000000000001,1753711353
Embedding Regression,channel_emb,94,16.33786970215875,33.872769129903695,-,0.0004096000000000001,1753711358
Embedding Regression,channel_emb,95,15.909749275929219,36.7225032354656,-,0.0004096000000000001,1753711363
Embedding Regression,channel_emb,96,16.031583450935983,33.04411594491256,-,0.0004096000000000001,1753711368
Embedding Regression,channel_emb,97,18.14573638503616,33.81580350273534,-,0.0004096000000000001,1753711373
Embedding Regression,channel_emb,98,16.976335029344302,32.85192753139295,-,0.0004096000000000001,1753711378
Embedding Regression,channel_emb,99,16.973674548638833,34.75615038369831,-,0.0004096000000000001,1753711383
