Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
LoS/NLoS Classification,cls_emb,1,0.26214331310046346,0.611615002155304,0.42229130601826487,0.001,1753598839
LoS/NLoS Classification,cls_emb,2,0.18696653725285278,0.5101866532821913,0.7439960152032516,0.001,1753598896
